customer_id,age,income,employment_years,credit_score,loan_amount,debt_to_income_ratio,existing_loans_count,missed_payments_last_year,risk_score,default,risk_category
9387,27,1073386,23,468,447201.9971424499,0.41662738021778734,5,2,0.5190761832297047,0,Medium
9388,46,1285452,4,761,300312.4712008947,0.2336240257908461,1,3,0.27622880308024717,0,Low
9389,42,479933,19,652,300768.42883167055,0.6266883686507712,7,5,0.5871403537301543,1,Medium
9390,45,2072654,5,539,675709.0086880592,0.32601148512393247,6,5,0.5325861803148298,1,Medium
9391,39,2418100,11,582,670594.4952910567,0.277322896195797,5,4,0.42904793854651874,1,Medium
9392,51,2217797,20,748,472219.7350234273,0.21292288474708337,0,4,0.24354369262041237,0,Low
9393,46,929505,2,365,409572.7469013041,0.44063533483015593,5,3,0.6543451353642995,1,High
9394,62,1056391,28,626,174701.50640462662,0.1653757996846117,7,5,0.48681325034444584,1,Medium
9395,61,1548036,26,755,1006113.7841585528,0.6499291903796506,7,1,0.36222264723417924,0,Medium
9396,56,2032938,13,776,873090.3627773423,0.42947220366648775,6,2,0.3045249726813495,0,Medium
9397,43,2471466,20,584,1020427.5118788526,0.4128834917732441,3,1,0.33060983324642373,0,Medium
9398,33,512471,3,330,51912.16925242908,0.1012977695370647,3,0,0.49852694767364675,1,Medium
9399,45,2324249,16,747,1563068.3816208192,0.6725047022159929,4,3,0.36010164507268677,0,Medium
9400,22,639771,16,513,284689.1006685738,0.44498594132677755,7,2,0.5437432466610774,0,Medium
9401,22,829951,13,324,338558.72762255394,0.40792616386094355,5,3,0.65168589407089,1,High
9402,36,2230448,14,672,1411805.3762289588,0.6329694196990734,3,3,0.39017250073635146,0,Medium
9403,29,1070602,6,696,154197.718725061,0.14402898437053263,0,1,0.22826743115982084,0,Low
9404,48,2202770,3,636,785675.8957909825,0.35667631926664267,2,1,0.3029777106065753,0,Medium
9405,33,1794237,16,579,902525.9181595655,0.5030137702876295,0,0,0.3071701724532478,0,Medium
9406,55,964945,5,847,407596.9113941558,0.4224042939174314,1,2,0.23874453064495815,0,Low
9407,61,1310300,10,497,297631.0061849769,0.2271472229145821,5,3,0.4881732887387606,0,Medium
9408,33,786163,11,778,243312.38197523387,0.30949355537621825,6,5,0.4203179919410446,0,Medium
9409,51,1053830,14,369,326835.2475660636,0.3101403903533431,4,0,0.4897753109711015,1,Medium
9410,41,2433544,26,804,1933157.6166711512,0.794379561935659,4,3,0.3416534405064199,0,Medium
9411,52,1338370,11,409,439437.7065280783,0.32833798316465423,6,0,0.48681677931691353,0,Medium
9412,54,462198,10,681,112604.11726004786,0.2436274437796093,6,3,0.42258821810657116,0,Medium
9413,28,2072246,26,696,1400519.1849800185,0.6758460071729026,2,1,0.31255449370971283,0,Medium
9414,61,1488665,16,708,587754.534430963,0.3948198785025261,6,4,0.42137765071960376,1,Medium
9415,22,981060,7,650,402925.8412794262,0.4107045861409355,5,0,0.35409981592948586,0,Medium
9416,58,801670,11,833,388186.52687283943,0.4842223444470161,1,0,0.1982148983266327,0,Low
9417,52,2302587,28,800,1190397.0411599663,0.5169824380837581,6,4,0.35227375101128816,0,Medium
9418,60,1527327,8,720,784112.7594555459,0.5133889202872377,3,1,0.3082802307529742,0,Medium
9419,48,523293,10,410,64966.7242677497,0.12414980568773078,6,0,0.47870343594274095,1,Medium
9420,57,2487090,2,508,1674283.3785053187,0.673189703028567,3,1,0.45898118043255326,0,Medium
9421,61,2434384,6,738,575481.0095774763,0.2363969733523866,3,5,0.3283196190860617,0,Medium
9422,21,1831453,28,477,557932.9068692947,0.3046394894487026,0,3,0.4184816901154459,0,Medium
9423,61,1765812,20,724,390951.9493247243,0.22140066401447284,3,5,0.3514485186037603,0,Medium
9424,30,357172,2,627,227502.01274778318,0.6369536602751145,7,3,0.5783462762974471,1,Medium
9425,24,659449,20,310,335369.7757051882,0.5085605948377937,7,4,0.743732427365827,1,High
9426,55,1281041,15,551,805399.8371723484,0.628707306926436,1,2,0.4453082629437287,1,Medium
9427,30,828382,9,534,461722.63452043437,0.5573788838005104,4,1,0.4765742629938683,0,Medium
9428,31,2234075,22,553,386296.2408333677,0.17291104409358132,0,2,0.29856703490567277,0,Low
9429,34,592899,6,777,184421.14092159964,0.3110498430957037,3,2,0.3020914112165433,0,Medium
9430,58,2285859,24,428,1040261.5413048606,0.4550856117130849,1,1,0.4164139311737858,0,Medium
9431,32,2089575,23,831,655001.3598372341,0.31346152200195454,2,2,0.18393830872939526,0,Low
9432,37,2454716,19,399,601682.1477057153,0.24511273308428155,1,0,0.35711962090257054,0,Medium
9433,36,969462,14,589,687220.9558086708,0.70886837834662,4,3,0.5228956285697569,0,Medium
9434,55,1654294,20,525,1031367.2330447215,0.6234485726507631,7,5,0.6200980411102391,1,High
9435,22,2228968,20,424,761535.9275533254,0.3416540423879237,1,4,0.48931061661611286,1,Medium
9436,31,2069121,9,737,1314944.3013425483,0.6355086538402289,7,1,0.3562459816771367,0,Medium
9437,61,2209434,11,646,1191497.0119341398,0.5392770329116596,6,4,0.4633438474481328,1,Medium
9438,23,1265624,17,482,129916.32073993796,0.10265001354267773,1,5,0.47392813073162354,0,Medium
9439,49,1911161,27,650,699835.4677260956,0.3661834182081445,6,3,0.4033486852000704,0,Medium
9440,38,1871968,22,814,567845.1120242687,0.30334124943603136,6,4,0.31876073259753945,0,Medium
9441,40,1987011,22,677,501791.8798271191,0.2525360351941278,0,1,0.2154655022166912,0,Low
9442,34,2307428,8,764,637109.8886674711,0.2761125758495915,4,4,0.3059066361511593,0,Medium
9443,54,1914248,28,639,1454168.8159792507,0.7596553926028659,3,2,0.4159393045125123,1,Medium
9444,51,2099235,8,440,924549.1671576505,0.44042194759407616,6,2,0.521849477253303,1,Medium
9445,60,1670767,3,410,1158503.3264148103,0.6933961027568837,6,3,0.6525628262656624,1,High
9446,62,487956,4,560,121965.58128717254,0.2499520065070878,4,2,0.4521604729897293,0,Medium
9447,38,776663,6,487,172483.38477109483,0.22208265975216385,2,4,0.5072071548075756,0,Medium
9448,50,2229173,25,670,1609803.3270653381,0.7221527118197368,5,0,0.34508380218412715,0,Medium
9449,45,1703200,6,657,761318.9545772895,0.44699328004772754,6,4,0.4640888378277273,0,Medium
9450,39,474798,10,572,344991.30715585814,0.7266064877186891,6,0,0.4980436632580235,0,Medium
9451,28,1602974,9,748,231020.92868173536,0.14412019700989245,4,4,0.31675702745392653,0,Medium
9452,48,1563165,10,716,1159094.4531159096,0.7415048655234153,0,0,0.2801380094683194,0,Low
9453,28,947377,23,687,370246.03622224234,0.3908117214395561,3,0,0.2910183465389935,0,Low
9454,51,1682214,23,637,351177.8863894994,0.20875934119529346,4,1,0.301318286594037,0,Medium
9455,23,2066963,17,610,1195465.013732126,0.5783678826046359,5,1,0.39270645623232686,0,Medium
9456,23,403376,11,628,265353.59174355294,0.6578318783059799,6,5,0.6007516819815423,1,High
9457,64,1956139,24,346,260483.9865654471,0.13316230930698028,3,4,0.5359713174458116,0,Medium
9458,42,2258237,15,448,1786349.4329783313,0.7910371820930803,6,2,0.5756604239510836,1,Medium
9459,37,441981,26,649,259848.94847802492,0.5879188211213263,0,1,0.3615173188370599,0,Medium
9460,56,1933747,3,622,628431.7960136671,0.3249813941604911,6,0,0.34345159363729305,0,Medium
9461,37,800841,16,419,164897.6922469446,0.20590565698677343,6,4,0.5950168573255441,1,Medium
9462,34,320734,16,697,120202.1195287818,0.3747719902747504,1,2,0.3396567416454772,0,Medium
9463,29,1764677,20,496,448926.70372433,0.2543959623910381,6,4,0.5160410302271253,1,Medium
9464,50,706557,22,712,315058.8934440598,0.44590725651866703,5,0,0.32451375063744314,0,Medium
9465,41,863723,4,738,559109.4010987738,0.6473248959432293,2,1,0.3447602150328017,0,Medium
9466,32,1361552,12,336,765316.4959354827,0.5620912722653874,4,1,0.5798822483791514,0,Medium
9467,57,1295373,2,486,524826.1137882757,0.40515443334721024,3,3,0.5270428064962819,0,Medium
9468,52,698506,26,719,128008.73148789846,0.1832607472060347,4,3,0.3429221066514042,0,Medium
9469,31,1268032,22,759,976397.124608904,0.7700098456576049,7,5,0.5155376061275684,0,Medium
9470,40,2246849,16,409,649922.1213165304,0.2892593678153407,6,5,0.5902109158548938,0,Medium
9471,55,1011759,10,486,297947.02160997316,0.29448418211251215,0,5,0.5091537491497752,0,Medium
9472,31,1790229,0,770,987940.6579698418,0.5518515552869727,1,4,0.4239559562521997,1,Medium
9473,28,620051,27,377,396433.78320535325,0.6393567355029719,0,4,0.6276407356720229,1,High
9474,24,1168308,17,673,921686.2842596674,0.7889069357221447,5,2,0.4606695577649195,1,Medium
9475,47,741939,16,629,577536.4336561537,0.7784149824394644,6,5,0.6082384387797187,1,High
9476,64,2170663,8,424,1605492.6125678266,0.7396323669624565,6,1,0.5590162593087972,1,Medium
9477,60,1273337,19,615,515344.31036584877,0.4047194971683449,3,5,0.4774130168362664,1,Medium
9478,58,1634717,6,619,354192.1083316571,0.21666876182951367,4,1,0.32637364379447414,0,Medium
9479,50,366876,4,774,186787.52002388937,0.5091298423006394,6,5,0.49122885053805,0,Medium
9480,64,1983097,29,788,222264.6270661954,0.11207955388273765,7,3,0.2758799095644263,0,Low
9481,47,1995524,15,813,473685.88773121056,0.23737418729677545,3,0,0.1403064748619525,0,Low
9482,41,1925312,6,633,195940.1146012053,0.10177057775633523,6,0,0.2814325446421761,0,Low
9483,40,1341332,12,370,303644.21767698514,0.2263751388000772,5,5,0.6261971723354399,1,High
9484,24,738824,12,764,319415.7698552809,0.4323299863773793,5,3,0.3807611891236278,0,Medium
9485,31,1520542,14,675,570700.4942470234,0.3753270177653911,7,4,0.4522740265833812,1,Medium
9486,33,481721,22,307,172700.63738711792,0.3585075954486475,6,5,0.7380402454364263,1,High
9487,29,1410680,16,463,961614.0102659549,0.6816670047537038,0,5,0.5820612811646444,0,Medium
9488,24,864109,16,594,494700.1672677505,0.5724974132519746,4,1,0.43586942364351944,0,Medium
9489,32,782793,26,657,591401.8602672132,0.7555022340097742,3,1,0.4191677551809832,1,Medium
9490,29,1361043,18,380,560394.161855448,0.4117387634743708,4,5,0.6394029568233772,1,High
9491,33,2277153,9,574,661651.3355393631,0.2905607728331663,2,1,0.31123382677442546,0,Medium
9492,46,739754,1,839,137504.86442382884,0.1858791766233489,0,0,0.16458567532466978,0,Low
9493,58,2002979,13,346,1142537.6326874269,0.5704191769796023,0,4,0.5818348052660504,1,Medium
9494,62,1504138,22,691,1036680.130132107,0.68921876193016,2,5,0.4617793052262352,0,Medium
9495,33,2150696,2,378,491686.8610322116,0.22861755498322942,1,0,0.40767835497932986,0,Medium
9496,59,350650,6,812,250759.25490432457,0.7151269211587753,5,4,0.45889548812785896,0,Medium
9497,48,2007022,24,322,940075.7404152795,0.46839334118673315,3,3,0.5862549310944893,1,Medium
9498,39,540681,27,527,108599.26218662142,0.20085644249866635,6,4,0.5333752173309021,1,Medium
9499,44,1257397,10,737,691573.7912990444,0.5500043274312285,1,0,0.25499069977196,0,Low
9500,39,1416060,16,597,657104.1196268307,0.4640369190760495,4,1,0.3901901938992435,0,Medium
9501,33,530069,14,559,63464.357318358896,0.11972848311891263,3,0,0.3374485643294102,0,Medium
9502,33,1386707,18,309,526214.0426877901,0.37947024330863705,6,3,0.6456759395434772,1,High
9503,48,1524541,28,457,989963.130084425,0.6493515950600377,6,1,0.5381421496792714,1,Medium
9504,22,1622644,10,457,793142.9146635032,0.488796627395475,3,0,0.43489252651805604,0,Medium
9505,30,1977055,14,619,588033.0732180772,0.2974287883837714,5,1,0.3354987957719924,0,Medium
9506,42,2142742,14,501,1607161.996547696,0.7500492343677848,7,3,0.5830577426311326,1,Medium
9507,33,1069855,5,420,285057.8649224897,0.266445326630702,3,4,0.5636550384863136,1,Medium
9508,29,805365,14,438,223017.81395630047,0.2769152048528313,2,4,0.5405883543904797,0,Medium
9509,53,1154259,28,638,401967.8600386771,0.34824754239618416,6,2,0.40755080096468244,0,Medium
9510,34,2104938,8,559,1528556.5156177268,0.7261765028792899,0,1,0.38733070986878726,0,Medium
9511,40,2132606,4,732,971056.0748257801,0.45533777679786147,7,5,0.45085422445048134,1,Medium
9512,35,2050759,18,343,1184365.2917232313,0.5775253414580803,2,3,0.5799456583941451,1,Medium
9513,52,1641516,23,458,1285938.8815816701,0.7833849207571965,2,0,0.47320898484407997,1,Medium
9514,53,399345,28,654,258898.3217777369,0.6483074078246551,6,5,0.5775775158685585,1,Medium
9515,37,2251253,29,397,497121.8744395408,0.22082008305576528,2,0,0.37429138578864224,0,Medium
9516,44,907415,27,837,591496.4263638672,0.6518477503279836,7,2,0.36591710590975257,0,Medium
9517,50,1614072,4,538,1006916.2273878773,0.6238360044582133,7,0,0.4787497754370972,0,Medium
9518,33,684287,21,774,179852.4497098861,0.26283189613405794,1,3,0.2823897044216168,0,Low
9519,36,776814,12,823,254596.81247179277,0.3277448816213312,7,3,0.34935054219839207,0,Medium
9520,22,917945,17,691,548095.5669987785,0.5970897679041538,2,4,0.43800895588963307,0,Medium
9521,37,2391953,19,308,638352.8535744277,0.26687516584750104,0,1,0.43760600407859107,1,Medium
9522,52,1821930,16,812,447704.3315693596,0.24573080830183353,3,1,0.17919027564050424,0,Low
9523,63,1193708,14,688,707189.5531119073,0.5924309404912318,1,0,0.29478115814153644,0,Low
9524,28,2223680,13,509,1593081.8098314162,0.7164168449738345,7,1,0.508479026137624,0,Medium
9525,23,778564,28,353,118740.10194230579,0.15251167783548403,6,2,0.5647950644161788,1,Medium
9526,32,504581,15,451,207955.69967499166,0.41213541468067894,5,1,0.5238315052737982,1,Medium
9527,40,1241056,3,709,651582.5151684461,0.5250226542303056,2,5,0.44866099214476246,1,Medium
9528,36,1231622,16,309,706204.3572640443,0.5733937500824476,2,0,0.5441403788018218,1,Medium
9529,34,311290,19,567,248203.07789421236,0.7973371386623803,3,1,0.504963879680528,1,Medium
9530,36,1111555,13,750,642350.2633648968,0.5778843722217045,3,5,0.4347510380807046,0,Medium
9531,63,512991,17,496,273992.5350063662,0.5341078790980079,5,3,0.5785587900764558,1,Medium
9532,53,1400712,5,697,1110503.9527643328,0.7928139066163014,1,3,0.42085031863927763,1,Medium
9533,50,1281390,21,351,182556.68387944065,0.14246769826472866,5,4,0.5907574201724262,1,Medium
9534,32,417278,7,768,63470.41540708076,0.15210582730716876,5,4,0.3698404350718234,0,Medium
9535,35,2341982,8,667,1153374.069219811,0.49247776849685904,0,4,0.3523819302650284,0,Medium
9536,38,1833784,23,673,643777.801812315,0.35106523004471357,1,4,0.3479504305976873,0,Medium
9537,48,1763219,0,358,295671.12544409913,0.16768825962293915,3,1,0.5489569438726398,1,Medium
9538,43,1762573,12,593,554354.2850930707,0.31451422726495337,0,5,0.4136376876907529,0,Medium
9539,34,2367296,2,409,1354207.2764355163,0.5720481411853509,6,0,0.5194017709210528,1,Medium
9540,50,688826,5,841,493495.9380834847,0.7164304745806411,2,1,0.29669842288149617,0,Low
9541,53,704220,16,406,116919.62806575501,0.16602713365958793,5,0,0.46489300564712,0,Medium
9542,35,1144032,7,596,546963.4652866704,0.47810154373887304,2,0,0.3525668209555668,0,Medium
9543,27,1505163,29,394,462507.8342989738,0.30728089535749536,4,0,0.45190766772950774,1,Medium
9544,35,1953816,5,771,1108064.374543436,0.5671283143056645,7,0,0.30221241680052685,0,Medium
9545,62,2269265,15,378,1099722.23189908,0.48461604612025483,3,3,0.54562338844483,1,Medium
9546,58,1439464,0,549,1077723.3921008974,0.7486977042155256,4,5,0.6908492925314168,1,High
9547,64,1597068,9,638,201835.41097429875,0.1263787208649217,1,0,0.22058782936778953,0,Low
9548,31,947899,17,356,406673.40401493956,0.429026092458099,1,1,0.512094164696526,1,Medium
9549,49,878764,21,446,206449.5105287473,0.2349316887454963,5,0,0.4449007128140343,0,Medium
9550,51,392154,25,316,186566.16592566305,0.47574719606497207,0,3,0.61312761487733,1,High
9551,45,1471113,13,667,1026109.4687117441,0.6975055408467902,5,1,0.4056825621953321,0,Medium
9552,44,649269,23,488,479109.59947538853,0.737921569450241,3,5,0.649000999777494,1,High
9553,39,1517278,4,547,574687.4990520087,0.3787621642520413,0,2,0.38787949466859006,1,Medium
9554,22,1286110,16,449,859438.3341441879,0.668246366286078,0,1,0.47326904438021034,0,Medium
9555,42,1684819,13,512,499305.633765666,0.2963556523078538,6,3,0.48982642240962265,0,Medium
9556,40,1135672,25,516,118579.44569733759,0.10441346242342647,6,5,0.5275617065905794,0,Medium
9557,53,2083927,17,305,1455971.7343986677,0.6986673402660782,1,3,0.6130358397126672,1,High
9558,28,1813627,3,694,332961.18687142694,0.18358856968463028,1,4,0.3227310754953676,0,Medium
9559,45,1555372,19,603,174711.49371709314,0.11232778635406394,7,2,0.38243249545263097,0,Medium
9560,29,673134,22,710,234020.6654334645,0.34765836435756403,5,0,0.3074736194779499,0,Medium
9561,54,1307803,1,702,478088.3020000418,0.36556599273747026,3,3,0.3978400395864551,0,Medium
9562,43,660197,6,679,101706.06755833939,0.15405411954059076,1,4,0.36179255429772855,0,Medium
9563,25,2098795,6,751,1406041.227269863,0.6699278525391298,3,4,0.3901766276506831,0,Medium
9564,45,2021874,6,528,776227.5770580708,0.3839149111458334,4,5,0.5222456845668291,1,Medium
9565,28,2025919,12,804,897373.790379138,0.44294652963871606,7,0,0.2445175808927782,0,Low
9566,36,390341,18,444,111339.9642025834,0.2852376875669822,5,5,0.626489263200341,1,High
9567,35,1409472,21,349,645615.3116704248,0.4580547266426185,2,1,0.5171671302635885,0,Medium
9568,21,2429974,27,723,1547193.5409287754,0.6367119734321336,5,2,0.3459616165046085,0,Medium
9569,42,976110,5,399,716784.8072990467,0.7343279008503618,4,0,0.5686307039795963,1,Medium
9570,23,1188767,19,642,926490.1933139849,0.7793707205146045,6,5,0.581401386180843,1,Medium
9571,58,1345449,16,825,536439.5943416863,0.3987067472209547,7,0,0.24771483329445834,0,Low
9572,34,635475,24,312,503946.73648062063,0.7930237011379214,6,1,0.6952636623055064,1,High
9573,56,2215209,17,471,678892.8830466424,0.3064689982058769,1,1,0.3637085276642633,0,Medium
9574,38,1188349,24,788,124637.79200404615,0.1048831546995421,2,3,0.23546864496588243,0,Low
9575,61,460066,23,658,293214.7520424665,0.6373319307283444,2,1,0.3939836595655823,0,Medium
9576,38,1637906,0,405,368373.1735516644,0.22490495397883908,5,1,0.5640751404061575,0,Medium
9577,23,1378843,26,488,188513.19045425503,0.13671838668670402,5,2,0.43768586883325233,0,Medium
9578,30,2174148,22,828,1623667.3057335592,0.7468062458183892,0,5,0.3307431552506343,0,Medium
9579,59,1242439,12,349,812887.5595022922,0.6542675813478909,2,5,0.6862378743514962,1,High
9580,21,697053,25,548,119799.26553465232,0.1718653610767794,3,2,0.4053760671004708,0,Medium
9581,47,1542342,18,709,993017.0107741301,0.6438371066690333,1,2,0.33634988624153056,0,Medium
9582,47,702826,15,690,485512.05194067827,0.6907997881988974,6,0,0.403829385172247,0,Medium
9583,31,507716,9,678,372516.89816788404,0.7337111656277998,1,2,0.4201738528658197,0,Medium
9584,25,1190567,12,526,572169.6503748553,0.480585847226452,0,2,0.42236861531941633,1,Medium
9585,27,1764139,9,512,1045055.5666825552,0.5923884493696672,5,4,0.5644316103934138,1,Medium
9586,39,858350,29,828,543822.6595673286,0.6335674952727077,5,2,0.34114140381644636,0,Medium
9587,49,479503,29,645,279093.4047269111,0.5820472546092749,0,0,0.3310172097097338,0,Medium
9588,35,1421662,13,718,785871.3448176236,0.5527835342139156,1,5,0.40911879827135456,0,Medium
9589,55,1638925,8,383,792078.4838512951,0.48329147694451857,0,4,0.559394224681833,1,Medium
9590,57,542407,20,496,236183.97810669936,0.4354368179368986,2,0,0.4239971441934403,0,Medium
9591,32,550967,10,829,439279.1095582032,0.7972875136953814,6,0,0.34558765390790747,0,Medium
9592,50,1125017,2,520,378334.83155573526,0.33629254629550953,2,4,0.5141625911638638,0,Medium
9593,40,2442787,7,475,395213.9634635493,0.16178813931118405,3,4,0.44863965435574327,0,Medium
9594,57,1031586,11,621,655599.5958061626,0.6355258755025394,5,4,0.5313309125896855,1,Medium
9595,23,853392,2,834,213072.40943516238,0.24967706450864594,0,4,0.2793148844168807,0,Low
9596,29,1299797,6,693,614654.9615266203,0.47288535173309393,1,0,0.2710657098271383,0,Low
9597,61,576914,13,623,96379.86530367115,0.1670610616203995,7,4,0.4819330549214825,1,Medium
9598,59,1215182,6,384,648298.0203885485,0.5334987025717535,5,1,0.5703522007740909,1,Medium
9599,46,1817785,6,726,1382980.2490929533,0.7608051827322556,7,5,0.5226444417412563,0,Medium
9600,22,2259019,13,567,1368724.4740180601,0.6058932988248705,5,2,0.44948023742731175,0,Medium
9601,43,1403754,11,411,351183.2371523051,0.25017434475862943,7,2,0.5415816786486956,1,Medium
9602,43,1181587,0,697,921397.5626631104,0.7797966317022026,4,5,0.613202339846934,1,High
9603,41,845116,26,351,266178.4551598195,0.3149608517171838,1,1,0.4947224028783093,0,Medium
9604,36,1103603,4,383,447655.02625577286,0.4056304905439482,5,5,0.6755923677191792,1,High
9605,29,2103785,27,724,943930.280993495,0.4486819142609606,4,0,0.24648108674829597,0,Low
9606,33,804879,10,320,638673.9980133882,0.793503120361431,4,0,0.6300119575787796,1,High
9607,48,2279226,0,355,337835.95018690673,0.14822398050342825,6,2,0.5991900418149714,0,Medium
9608,47,2258257,22,590,1327199.783605031,0.587709806104899,3,3,0.42987119561962456,0,Medium
9609,37,2049875,12,672,724326.6376674529,0.35335161298491513,4,5,0.41678321470487506,0,Medium
9610,58,2411354,28,307,373344.4500632605,0.15482772337170755,2,1,0.44207654365329363,0,Medium
9611,56,2041078,23,423,1540038.5819885689,0.7545221603429996,7,1,0.5751552514625393,0,Medium
9612,21,1435943,22,400,736496.3470556755,0.5129008234001458,2,2,0.5244253357020506,0,Medium
9613,38,975799,16,392,612277.3828009838,0.627462605312143,5,4,0.675226030886722,1,High
9614,29,1908208,2,684,511914.5878684204,0.2682698048998958,3,5,0.40915248080681893,0,Medium
9615,33,2354569,9,379,1490627.3540582478,0.6330786458405966,1,3,0.5464459561811061,0,Medium
9616,60,484348,18,597,329324.09569705545,0.6799328080162517,1,0,0.39716151378370146,0,Medium
9617,35,698267,6,330,280410.46549333254,0.4015805780501335,5,0,0.5690088122334034,1,Medium
9618,63,1266978,19,677,633957.1875504903,0.5003695309235758,5,0,0.3359142667041957,0,Medium
9619,64,1424180,27,629,1111302.9987571812,0.7803107744506883,1,0,0.3575884613836442,0,Medium
9620,24,1234471,2,598,855131.3312700333,0.6927107491954313,1,1,0.4271459938217702,1,Medium
9621,53,1239277,21,581,509832.41439126,0.411395042747715,2,1,0.3670066298482443,0,Medium
9622,44,2113241,11,311,1194407.408095744,0.5652017011290922,2,4,0.6284154621305803,1,High
9623,56,1550065,25,368,1005933.3348629213,0.6489620337617592,3,1,0.5512203761829212,1,Medium
9624,61,1389758,21,822,162643.62112042983,0.11703017440477395,3,4,0.253036494101734,0,Low
9625,30,678954,9,322,347526.8080582217,0.5118561906376893,3,4,0.6840702209846807,1,High
9626,56,494661,20,636,390371.6359075406,0.7891700293888959,1,0,0.3932770031072164,0,Medium
9627,40,2118285,11,726,1616307.4939721595,0.763026454878432,1,0,0.26940202950382497,0,Low
9628,61,1806164,14,508,1233083.111216001,0.6827082763337111,2,1,0.44716955414120113,0,Medium
9629,64,1452003,5,514,253156.5273076241,0.1743498651914797,2,1,0.36584613009457306,0,Medium
9630,31,1632883,18,722,1299495.672376252,0.7958290167613062,7,4,0.5005681867015436,0,Medium
9631,32,1018449,29,372,536393.365767634,0.5266767071965646,0,2,0.5321125329544645,1,Medium
9632,38,681760,28,573,174554.94969173463,0.25603577460064336,0,0,0.3036577580549249,0,Medium
9633,50,526283,25,532,301027.604143404,0.5719880827300217,5,3,0.5609846581843658,0,Medium
9634,64,1590129,4,340,1112400.9686723412,0.699566493455777,1,2,0.5951393075223241,1,Medium
9635,57,1381510,24,588,246778.34742203224,0.17862943259334513,5,0,0.3226213306745132,0,Medium
9636,40,879883,19,569,652439.1399823502,0.7415067003025972,2,0,0.42549563045012984,0,Medium
9637,45,2330179,26,738,1733986.384590843,0.7441429969932967,1,1,0.27488358466080465,0,Low
9638,32,1194737,1,613,130734.1970153102,0.1094250843619225,5,3,0.4363422901191377,1,Medium
9639,41,1699982,20,809,1241366.6107585062,0.730223385164376,5,5,0.43032678231426047,0,Medium
9640,45,1055870,18,693,805388.6447325638,0.7627725427681095,4,3,0.4626348145003068,1,Medium
9641,31,2263391,27,327,286056.99184139835,0.12638425788624164,0,0,0.3711308219668587,0,Medium
9642,29,2431170,18,569,743734.8385061475,0.30591642645563555,3,5,0.4408749678611887,1,Medium
9643,45,557061,3,766,201196.64859814875,0.36117525477128853,1,5,0.3926928706945175,0,Medium
9644,55,1642894,27,373,565522.444250528,0.34422333044647313,6,4,0.6159600749204635,1,High
9645,52,970912,19,545,612938.9457731318,0.6313022660891325,4,3,0.5336577394515928,0,Medium
9646,34,1252569,4,709,439242.28106990596,0.3506731214567069,3,2,0.332616279875757,0,Medium
9647,21,1121079,6,797,862788.1909325914,0.7696051669263196,5,4,0.4485194318268224,0,Medium
9648,37,357940,3,717,285097.36221110454,0.7964948377133166,4,1,0.4417605883218842,0,Medium
9649,45,1480268,10,510,476310.58527181594,0.3217732094943726,6,0,0.41631275306770565,0,Medium
9650,28,977251,22,522,445783.33141026844,0.4561605272445548,2,0,0.39378859283456874,0,Medium
9651,25,1455142,24,659,713593.0343060836,0.49039408821000535,2,2,0.3539900207588842,0,Medium
9652,25,594458,2,319,300547.2532475918,0.5055819809769433,2,2,0.6371519290092413,1,High
9653,61,716716,4,722,259412.7014385749,0.3619462959367098,5,5,0.4666037360704589,1,Medium
9654,55,2199791,19,420,475584.8081672612,0.2161954513711808,3,1,0.4067409567677427,0,Medium
9655,39,2497381,14,472,345119.0221883178,0.1381923792117894,3,1,0.34781249991162194,0,Medium
9656,43,1136621,24,333,198276.78868970452,0.17444406595488252,2,5,0.6009954017624051,1,High
9657,29,655698,20,370,479252.2033354646,0.7309038663156889,5,5,0.7515978749081594,1,High
9658,50,1368143,25,844,405329.4718779604,0.296262504634355,3,3,0.24504825944834951,0,Low
9659,36,1767770,17,834,271840.75552169175,0.15377608824773117,7,4,0.29578179138691996,0,Low
9660,53,1686809,15,313,904923.7562710973,0.5364707896810471,7,0,0.5877990706634821,1,Medium
9661,22,964990,15,605,147368.45352693938,0.1527150058828997,2,3,0.37267392065709937,0,Medium
9662,34,1753795,9,847,261380.4467287855,0.149037057768317,1,1,0.11585041674846859,0,Low
9663,21,1652164,0,570,884071.8892835546,0.5350993541098551,2,2,0.5076865575752177,0,Medium
9664,46,2483336,22,352,1276376.7701029016,0.5139766709389715,5,3,0.5861473826124131,1,Medium
9665,45,2369282,10,793,305718.17256556277,0.12903410086497208,0,2,0.13639917653663078,0,Low
9666,36,1001264,16,762,422868.314893774,0.42233448410586416,1,5,0.3705844040480636,0,Medium
9667,35,2206665,23,822,893782.771215829,0.40503781553422424,5,4,0.30615438302026476,0,Medium
9668,46,643990,14,623,310842.6328460039,0.4826823907917886,6,2,0.46761237599385563,1,Medium
9669,64,322098,24,823,198570.61387958788,0.6164912973057513,2,0,0.260167586214397,0,Low
9670,36,476974,6,742,142119.188920151,0.29796003329353593,0,4,0.3435260336716942,0,Medium
9671,34,1467078,24,550,591153.5030156984,0.40294619850866714,2,2,0.4053866391822529,0,Medium
9672,49,2093003,25,459,1370749.2716168868,0.6549198790526755,1,3,0.504213905760585,1,Medium
9673,44,1686236,5,335,1257577.0583372673,0.7457894733223981,7,0,0.626102394058419,0,High
9674,35,2128518,14,497,1540889.6943651263,0.7239260811349146,2,0,0.41951895510144177,0,Medium
